,Motif,Number of appearances in network,Edges indices,Location of appearances in network
0,"{1: [0], 2: [0]}",49,"[(21, 24), (5, 6), (0, 3), (0, 2), (78, 79), (1, 3), (1, 2), (62, 67), (62, 63), (43, 44), (65, 67), (63, 65), (113, 114), (68, 73), (112, 114), (115, 116), (13, 16), (13, 14), (14, 15), (91, 92), (95, 97), (82, 83), (34, 40), (34, 37), (34, 35), (29, 32), (51, 52), (74, 75), (47, 48), (96, 100), (48, 49), (59, 60), (30, 32), (53, 54), (92, 93), (97, 98), (83, 84), (52, 54), (88, 89), (87, 89), (103, 105), (35, 40), (35, 39), (37, 40), (37, 39), (39, 40), (87, 88), (86, 88), (86, 87)]","[[[1, 16], [17, 16]], [[7, 1], [8, 1]], [[1, 2], [5, 2]], [[1, 2], [4, 2]], [[25, 12], [2, 12]], [[3, 2], [5, 2]], [[3, 2], [4, 2]], [[24, 3], [15, 3]], [[24, 3], [14, 3]], [[3, 19], [5, 19]], [[8, 3], [15, 3]], [[14, 3], [8, 3]], [[3, 9], [4, 9]], [[20, 4], [5, 4]], [[25, 9], [4, 9]], [[27, 13], [5, 13]], [[10, 5], [11, 5]], [[10, 5], [8, 5]], [[8, 5], [9, 5]], [[6, 28], [18, 28]], [[6, 26], [18, 26]], [[6, 22], [24, 22]], [[6, 21], [23, 21]], [[6, 21], [19, 21]], [[6, 21], [18, 21]], [[6, 20], [17, 20]], [[6, 11], [18, 11]], [[6, 10], [25, 10]], [[6, 7], [18, 7]], [[7, 26], [28, 26]], [[18, 7], [9, 7]], [[13, 8], [23, 8]], [[8, 20], [17, 20]], [[8, 11], [9, 11]], [[18, 28], [9, 28]], [[18, 26], [9, 26]], [[24, 22], [9, 22]], [[18, 11], [9, 11]], [[27, 23], [10, 23]], [[26, 23], [10, 23]], [[13, 15], [23, 15]], [[18, 21], [23, 21]], [[18, 21], [22, 21]], [[19, 21], [23, 21]], [[19, 21], [22, 21]], [[22, 21], [23, 21]], [[26, 23], [27, 23]], [[25, 23], [27, 23]], [[25, 23], [26, 23]]]"
1,"{0: [1], 1: [2], 2: [0, 1]}",14,"[(6, 21, 23, 57), (8, 21, 25, 64), (2, 71, 108, 110), (1, 22, 25, 64), (3, 17, 79, 81), (37, 38, 43, 61), (28, 35, 38, 61), (11, 34, 38, 61), (24, 25, 64, 109), (72, 84, 85, 114), (32, 68, 71, 110), (9, 34, 36, 56), (36, 37, 42, 56), (26, 35, 36, 56)]","[[[8, 1], [1, 16], [8, 16], [16, 8]], [[3, 1], [1, 16], [3, 16], [16, 3]], [[4, 2], [17, 4], [2, 17], [4, 17]], [[3, 2], [2, 16], [3, 16], [16, 3]], [[5, 2], [12, 5], [2, 12], [5, 12]], [[19, 21], [3, 21], [3, 19], [21, 3]], [[3, 18], [18, 21], [3, 21], [21, 3]], [[3, 6], [6, 21], [3, 21], [21, 3]], [[17, 16], [3, 16], [16, 3], [3, 17]], [[22, 4], [9, 22], [4, 22], [4, 9]], [[17, 20], [20, 4], [17, 4], [4, 17]], [[8, 6], [6, 21], [8, 21], [21, 8]], [[8, 21], [19, 21], [8, 19], [21, 8]], [[8, 18], [18, 21], [8, 21], [21, 8]]]"
2,"{1: [0], 2: [1]}",183,"[(5, 21), (4, 21), (6, 60), (6, 59), (0, 6), (5, 48), (5, 49), (0, 5), (0, 4), (8, 62), (8, 67), (8, 63), (0, 108), (0, 79), (32, 108), (3, 108), (3, 22), (2, 22), (2, 79), (1, 79), (3, 16), (3, 13), (3, 15), (3, 14), (3, 12), (2, 68), (2, 70), (2, 69), (1, 62), (1, 67), (1, 63), (1, 65), (62, 94), (67, 94), (63, 94), (65, 94), (87, 99), (62, 99), (67, 99), (63, 99), (65, 99), (46, 86), (46, 78), (46, 67), (46, 63), (46, 65), (33, 62), (43, 62), (28, 62), (62, 109), (55, 62), (62, 77), (62, 113), (50, 62), (11, 62), (33, 68), (33, 67), (33, 63), (43, 70), (43, 67), (43, 63), (28, 67), (28, 63), (67, 109), (63, 109), (65, 109), (67, 102), (67, 105), (67, 103), (55, 67), (67, 77), (67, 113), (50, 67), (11, 67), (18, 63), (55, 63), (63, 77), (63, 113), (50, 63), (11, 63), (16, 55), (77, 89), (13, 77), (65, 77), (84, 113), (15, 113), (65, 113), (60, 65), (59, 65), (50, 65), (11, 82), (11, 12), (29, 68), (68, 114), (70, 114), (93, 114), (98, 114), (54, 114), (76, 114), (49, 114), (69, 114), (60, 69), (59, 69), (16, 73), (13, 73), (12, 73), (37, 44), (27, 44), (16, 44), (13, 44), (15, 44), (12, 44), (103, 116), (18, 116), (16, 116), (13, 116), (15, 116), (12, 116), (16, 52), (13, 75), (15, 112), (14, 60), (9, 91), (87, 95), (9, 95), (9, 82), (74, 89), (9, 74), (9, 60), (9, 59), (9, 47), (87, 96), (27, 48), (26, 48), (49, 112), (90, 107), (45, 107), (83, 107), (60, 107), (59, 107), (60, 88), (60, 87), (60, 86), (60, 89), (30, 60), (42, 60), (26, 60), (53, 60), (30, 59), (42, 59), (26, 92), (26, 97), (26, 59), (59, 115), (53, 59), (93, 112), (87, 98), (98, 112), (45, 112), (84, 112), (54, 112), (39, 84), (76, 89), (45, 75), (40, 89), (89, 105), (27, 52), (45, 78), (90, 115), (18, 115), (90, 102), (87, 105), (86, 105), (27, 92), (87, 97), (27, 97), (40, 88), (40, 87), (40, 86), (39, 83), (88, 90), (87, 100), (45, 86)]","[[[7, 1], [1, 16]], [[6, 1], [1, 16]], [[8, 1], [23, 8]], [[8, 1], [13, 8]], [[1, 2], [8, 1]], [[7, 1], [18, 7]], [[7, 1], [9, 7]], [[1, 2], [7, 1]], [[1, 2], [6, 1]], [[3, 1], [24, 3]], [[3, 1], [15, 3]], [[3, 1], [14, 3]], [[1, 2], [2, 17]], [[1, 2], [2, 12]], [[17, 20], [2, 17]], [[5, 2], [2, 17]], [[5, 2], [2, 16]], [[4, 2], [2, 16]], [[4, 2], [2, 12]], [[3, 2], [2, 12]], [[5, 2], [11, 5]], [[5, 2], [10, 5]], [[5, 2], [9, 5]], [[5, 2], [8, 5]], [[5, 2], [6, 5]], [[4, 2], [20, 4]], [[4, 2], [19, 4]], [[4, 2], [8, 4]], [[3, 2], [24, 3]], [[3, 2], [15, 3]], [[3, 2], [14, 3]], [[3, 2], [8, 3]], [[24, 3], [3, 28]], [[15, 3], [3, 28]], [[14, 3], [3, 28]], [[8, 3], [3, 28]], [[26, 23], [3, 26]], [[24, 3], [3, 26]], [[15, 3], [3, 26]], [[14, 3], [3, 26]], [[8, 3], [3, 26]], [[3, 25], [25, 23]], [[3, 25], [25, 12]], [[3, 25], [15, 3]], [[3, 25], [14, 3]], [[3, 25], [8, 3]], [[3, 20], [24, 3]], [[3, 19], [24, 3]], [[3, 18], [24, 3]], [[24, 3], [3, 17]], [[3, 11], [24, 3]], [[24, 3], [3, 10]], [[24, 3], [3, 9]], [[3, 7], [24, 3]], [[3, 6], [24, 3]], [[3, 20], [20, 4]], [[3, 20], [15, 3]], [[3, 20], [14, 3]], [[3, 19], [19, 4]], [[3, 19], [15, 3]], [[3, 19], [14, 3]], [[3, 18], [15, 3]], [[3, 18], [14, 3]], [[15, 3], [3, 17]], [[14, 3], [3, 17]], [[8, 3], [3, 17]], [[15, 3], [27, 15]], [[15, 3], [23, 15]], [[15, 3], [13, 15]], [[3, 11], [15, 3]], [[15, 3], [3, 10]], [[15, 3], [3, 9]], [[3, 7], [15, 3]], [[3, 6], [15, 3]], [[13, 14], [14, 3]], [[3, 11], [14, 3]], [[14, 3], [3, 10]], [[14, 3], [3, 9]], [[3, 7], [14, 3]], [[3, 6], [14, 3]], [[11, 5], [3, 11]], [[3, 10], [10, 23]], [[10, 5], [3, 10]], [[8, 3], [3, 10]], [[9, 22], [3, 9]], [[9, 5], [3, 9]], [[8, 3], [3, 9]], [[23, 8], [8, 3]], [[13, 8], [8, 3]], [[3, 7], [8, 3]], [[3, 6], [6, 22]], [[3, 6], [6, 5]], [[6, 20], [20, 4]], [[20, 4], [4, 9]], [[19, 4], [4, 9]], [[9, 28], [4, 9]], [[9, 26], [4, 9]], [[9, 11], [4, 9]], [[9, 10], [4, 9]], [[9, 7], [4, 9]], [[8, 4], [4, 9]], [[23, 8], [8, 4]], [[13, 8], [8, 4]], [[11, 5], [5, 4]], [[10, 5], [5, 4]], [[6, 5], [5, 4]], [[19, 21], [5, 19]], [[19, 18], [5, 19]], [[11, 5], [5, 19]], [[10, 5], [5, 19]], [[9, 5], [5, 19]], [[6, 5], [5, 19]], [[13, 15], [5, 13]], [[13, 14], [5, 13]], [[11, 5], [5, 13]], [[10, 5], [5, 13]], [[9, 5], [5, 13]], [[6, 5], [5, 13]], [[11, 5], [18, 11]], [[10, 5], [25, 10]], [[9, 5], [25, 9]], [[8, 5], [23, 8]], [[8, 6], [6, 28]], [[26, 23], [6, 26]], [[8, 6], [6, 26]], [[8, 6], [6, 22]], [[6, 10], [10, 23]], [[8, 6], [6, 10]], [[8, 6], [23, 8]], [[8, 6], [13, 8]], [[8, 6], [6, 7]], [[26, 23], [7, 26]], [[19, 18], [18, 7]], [[8, 18], [18, 7]], [[9, 7], [25, 9]], [[24, 27], [8, 24]], [[24, 25], [8, 24]], [[24, 22], [8, 24]], [[23, 8], [8, 24]], [[13, 8], [8, 24]], [[23, 8], [27, 23]], [[23, 8], [26, 23]], [[23, 8], [25, 23]], [[23, 8], [10, 23]], [[8, 20], [23, 8]], [[8, 19], [23, 8]], [[8, 18], [23, 8]], [[8, 11], [23, 8]], [[8, 20], [13, 8]], [[8, 19], [13, 8]], [[8, 18], [18, 28]], [[8, 18], [18, 26]], [[8, 18], [13, 8]], [[13, 8], [27, 13]], [[8, 11], [13, 8]], [[9, 28], [25, 9]], [[26, 23], [9, 26]], [[9, 26], [25, 9]], [[24, 25], [25, 9]], [[9, 22], [25, 9]], [[9, 11], [25, 9]], [[22, 21], [9, 22]], [[9, 10], [10, 23]], [[24, 25], [25, 10]], [[23, 21], [10, 23]], [[10, 23], [23, 15]], [[19, 18], [18, 11]], [[24, 25], [25, 12]], [[24, 27], [27, 13]], [[13, 14], [27, 13]], [[24, 27], [27, 15]], [[26, 23], [23, 15]], [[25, 23], [23, 15]], [[19, 18], [18, 28]], [[26, 23], [18, 26]], [[19, 18], [18, 26]], [[23, 21], [27, 23]], [[23, 21], [26, 23]], [[23, 21], [25, 23]], [[22, 21], [24, 22]], [[27, 23], [24, 27]], [[26, 23], [28, 26]], [[24, 25], [25, 23]]]"
3,"{1: [0], 2: [0, 1]}",65,"[(0, 21, 22), (4, 6, 9), (6, 8, 65), (4, 5, 47), (5, 8, 50), (4, 8, 11), (0, 1, 8), (22, 24, 108), (1, 108, 109), (2, 3, 73), (94, 99, 100), (28, 92, 94), (93, 94, 113), (11, 91, 94), (28, 97, 99), (98, 99, 113), (50, 96, 99), (11, 95, 99), (45, 46, 62), (46, 75, 77), (46, 112, 113), (62, 65, 107), (32, 33, 109), (30, 33, 65), (11, 29, 33), (27, 28, 43), (42, 43, 65), (28, 52, 55), (26, 28, 65), (28, 48, 50), (54, 55, 113), (53, 55, 65), (11, 51, 55), (76, 77, 113), (11, 74, 77), (49, 50, 113), (9, 11, 65), (11, 47, 50), (30, 68, 69), (42, 69, 70), (44, 70, 73), (14, 69, 73), (14, 42, 44), (15, 16, 54), (14, 16, 53), (12, 16, 51), (13, 15, 76), (12, 13, 74), (9, 12, 14), (91, 95, 100), (47, 95, 96), (34, 39, 82), (9, 29, 30), (9, 51, 53), (48, 96, 97), (49, 96, 98), (26, 27, 42), (26, 52, 53), (93, 98, 100), (75, 76, 112), (75, 86, 89), (102, 103, 115), (88, 102, 105), (92, 97, 100), (27, 35, 37)]","[[[1, 2], [1, 16], [2, 16]], [[6, 1], [8, 1], [8, 6]], [[8, 1], [3, 1], [8, 3]], [[6, 1], [7, 1], [6, 7]], [[7, 1], [3, 1], [3, 7]], [[6, 1], [3, 1], [3, 6]], [[1, 2], [3, 2], [3, 1]], [[2, 16], [17, 16], [2, 17]], [[3, 2], [2, 17], [3, 17]], [[4, 2], [5, 2], [5, 4]], [[3, 28], [3, 26], [28, 26]], [[3, 18], [18, 28], [3, 28]], [[9, 28], [3, 28], [3, 9]], [[3, 6], [6, 28], [3, 28]], [[3, 18], [18, 26], [3, 26]], [[9, 26], [3, 26], [3, 9]], [[3, 7], [7, 26], [3, 26]], [[3, 6], [6, 26], [3, 26]], [[24, 25], [3, 25], [24, 3]], [[3, 25], [25, 10], [3, 10]], [[3, 25], [25, 9], [3, 9]], [[24, 3], [8, 3], [8, 24]], [[17, 20], [3, 20], [3, 17]], [[8, 20], [3, 20], [8, 3]], [[3, 6], [6, 20], [3, 20]], [[19, 18], [3, 18], [3, 19]], [[8, 19], [3, 19], [8, 3]], [[3, 18], [18, 11], [3, 11]], [[8, 18], [3, 18], [8, 3]], [[3, 18], [18, 7], [3, 7]], [[9, 11], [3, 11], [3, 9]], [[8, 11], [3, 11], [8, 3]], [[3, 6], [6, 11], [3, 11]], [[9, 10], [3, 10], [3, 9]], [[3, 6], [6, 10], [3, 10]], [[9, 7], [3, 7], [3, 9]], [[8, 6], [3, 6], [8, 3]], [[3, 6], [6, 7], [3, 7]], [[8, 20], [20, 4], [8, 4]], [[8, 19], [8, 4], [19, 4]], [[5, 19], [19, 4], [5, 4]], [[8, 5], [8, 4], [5, 4]], [[8, 5], [8, 19], [5, 19]], [[9, 5], [11, 5], [9, 11]], [[8, 5], [11, 5], [8, 11]], [[6, 5], [11, 5], [6, 11]], [[10, 5], [9, 5], [9, 10]], [[6, 5], [10, 5], [6, 10]], [[8, 6], [6, 5], [8, 5]], [[6, 28], [6, 26], [28, 26]], [[6, 7], [6, 26], [7, 26]], [[6, 21], [22, 21], [6, 22]], [[8, 6], [6, 20], [8, 20]], [[8, 6], [6, 11], [8, 11]], [[18, 7], [7, 26], [18, 26]], [[9, 7], [7, 26], [9, 26]], [[8, 18], [19, 18], [8, 19]], [[8, 18], [18, 11], [8, 11]], [[9, 28], [9, 26], [28, 26]], [[25, 10], [9, 10], [25, 9]], [[25, 10], [25, 23], [10, 23]], [[27, 15], [13, 15], [27, 13]], [[27, 23], [27, 15], [23, 15]], [[18, 28], [18, 26], [28, 26]], [[19, 18], [18, 21], [19, 21]]]"
4,"{2: [0, 1]}",180,"[(6, 107), (6, 30), (6, 42), (6, 26), (6, 53), (6, 14), (6, 69), (5, 96), (4, 91), (4, 95), (4, 82), (4, 34), (4, 29), (4, 51), (4, 74), (4, 12), (8, 94), (8, 99), (8, 46), (8, 33), (8, 43), (8, 28), (8, 109), (8, 55), (8, 77), (8, 113), (79, 108), (22, 79), (3, 44), (3, 116), (2, 114), (1, 94), (1, 99), (1, 46), (1, 33), (1, 43), (1, 28), (1, 55), (1, 77), (1, 113), (1, 50), (1, 11), (46, 94), (33, 94), (43, 94), (94, 109), (55, 94), (77, 94), (50, 94), (46, 99), (33, 99), (43, 99), (99, 109), (55, 99), (77, 99), (33, 46), (43, 46), (28, 46), (46, 109), (46, 55), (46, 50), (11, 46), (62, 90), (62, 83), (28, 33), (33, 55), (33, 77), (33, 113), (33, 50), (43, 109), (43, 55), (43, 77), (43, 113), (43, 50), (11, 43), (28, 109), (28, 77), (28, 113), (11, 28), (55, 109), (77, 109), (109, 113), (50, 109), (11, 109), (55, 77), (50, 55), (50, 77), (14, 65), (65, 69), (37, 70), (27, 70), (69, 107), (26, 69), (53, 69), (9, 69), (73, 116), (44, 116), (13, 89), (15, 93), (15, 98), (15, 84), (15, 49), (14, 107), (14, 30), (14, 26), (12, 91), (12, 95), (12, 82), (12, 34), (12, 29), (12, 47), (82, 91), (34, 91), (29, 91), (51, 91), (74, 91), (47, 91), (82, 95), (34, 95), (29, 95), (51, 95), (74, 95), (29, 82), (51, 82), (74, 82), (47, 82), (29, 34), (34, 51), (34, 74), (34, 47), (29, 51), (29, 74), (29, 47), (51, 74), (47, 51), (47, 74), (9, 107), (9, 42), (9, 26), (48, 92), (35, 48), (48, 52), (49, 93), (49, 84), (49, 54), (49, 76), (30, 107), (42, 107), (26, 107), (53, 107), (60, 105), (26, 30), (30, 53), (42, 53), (59, 103), (18, 59), (84, 93), (54, 93), (76, 93), (84, 98), (54, 98), (76, 98), (86, 112), (78, 112), (54, 84), (76, 84), (54, 76), (75, 78), (52, 92), (52, 97), (35, 52), (78, 86), (88, 115), (40, 105), (24, 32), (35, 92), (35, 97), (83, 90), (45, 83), (45, 90)]","[[[8, 1], [8, 24]], [[8, 1], [8, 20]], [[8, 1], [8, 19]], [[8, 1], [8, 18]], [[8, 1], [8, 11]], [[8, 1], [8, 5]], [[8, 1], [8, 4]], [[7, 1], [7, 26]], [[6, 1], [6, 28]], [[6, 1], [6, 26]], [[6, 1], [6, 22]], [[6, 1], [6, 21]], [[6, 1], [6, 20]], [[6, 1], [6, 11]], [[6, 1], [6, 10]], [[6, 1], [6, 5]], [[3, 1], [3, 28]], [[3, 1], [3, 26]], [[3, 1], [3, 25]], [[3, 1], [3, 20]], [[3, 1], [3, 19]], [[3, 1], [3, 18]], [[3, 1], [3, 17]], [[3, 1], [3, 11]], [[3, 1], [3, 10]], [[3, 1], [3, 9]], [[2, 12], [2, 17]], [[2, 16], [2, 12]], [[5, 2], [5, 19]], [[5, 2], [5, 13]], [[4, 2], [4, 9]], [[3, 2], [3, 28]], [[3, 2], [3, 26]], [[3, 2], [3, 25]], [[3, 2], [3, 20]], [[3, 2], [3, 19]], [[3, 2], [3, 18]], [[3, 2], [3, 11]], [[3, 2], [3, 10]], [[3, 2], [3, 9]], [[3, 2], [3, 7]], [[3, 2], [3, 6]], [[3, 25], [3, 28]], [[3, 20], [3, 28]], [[3, 19], [3, 28]], [[3, 28], [3, 17]], [[3, 11], [3, 28]], [[3, 10], [3, 28]], [[3, 7], [3, 28]], [[3, 25], [3, 26]], [[3, 20], [3, 26]], [[3, 19], [3, 26]], [[3, 26], [3, 17]], [[3, 11], [3, 26]], [[3, 10], [3, 26]], [[3, 20], [3, 25]], [[3, 19], [3, 25]], [[3, 18], [3, 25]], [[3, 25], [3, 17]], [[3, 25], [3, 11]], [[3, 25], [3, 7]], [[3, 6], [3, 25]], [[24, 3], [24, 27]], [[24, 3], [24, 22]], [[3, 18], [3, 20]], [[3, 20], [3, 11]], [[3, 20], [3, 10]], [[3, 20], [3, 9]], [[3, 20], [3, 7]], [[3, 19], [3, 17]], [[3, 19], [3, 11]], [[3, 19], [3, 10]], [[3, 19], [3, 9]], [[3, 19], [3, 7]], [[3, 6], [3, 19]], [[3, 18], [3, 17]], [[3, 18], [3, 10]], [[3, 18], [3, 9]], [[3, 6], [3, 18]], [[3, 11], [3, 17]], [[3, 10], [3, 17]], [[3, 17], [3, 9]], [[3, 7], [3, 17]], [[3, 6], [3, 17]], [[3, 11], [3, 10]], [[3, 7], [3, 11]], [[3, 7], [3, 10]], [[8, 5], [8, 3]], [[8, 3], [8, 4]], [[19, 21], [19, 4]], [[19, 18], [19, 4]], [[8, 4], [8, 24]], [[8, 18], [8, 4]], [[8, 11], [8, 4]], [[8, 6], [8, 4]], [[5, 4], [5, 13]], [[5, 19], [5, 13]], [[10, 5], [10, 23]], [[9, 5], [9, 28]], [[9, 5], [9, 26]], [[9, 5], [9, 22]], [[9, 5], [9, 7]], [[8, 5], [8, 24]], [[8, 5], [8, 20]], [[8, 5], [8, 18]], [[6, 5], [6, 28]], [[6, 5], [6, 26]], [[6, 5], [6, 22]], [[6, 5], [6, 21]], [[6, 5], [6, 20]], [[6, 5], [6, 7]], [[6, 22], [6, 28]], [[6, 21], [6, 28]], [[6, 20], [6, 28]], [[6, 11], [6, 28]], [[6, 10], [6, 28]], [[6, 7], [6, 28]], [[6, 22], [6, 26]], [[6, 21], [6, 26]], [[6, 20], [6, 26]], [[6, 11], [6, 26]], [[6, 10], [6, 26]], [[6, 20], [6, 22]], [[6, 11], [6, 22]], [[6, 10], [6, 22]], [[6, 7], [6, 22]], [[6, 20], [6, 21]], [[6, 21], [6, 11]], [[6, 21], [6, 10]], [[6, 21], [6, 7]], [[6, 20], [6, 11]], [[6, 20], [6, 10]], [[6, 20], [6, 7]], [[6, 11], [6, 10]], [[6, 7], [6, 11]], [[6, 7], [6, 10]], [[8, 6], [8, 24]], [[8, 6], [8, 19]], [[8, 6], [8, 18]], [[18, 7], [18, 28]], [[18, 21], [18, 7]], [[18, 7], [18, 11]], [[9, 7], [9, 28]], [[9, 7], [9, 22]], [[9, 7], [9, 11]], [[9, 7], [9, 10]], [[8, 20], [8, 24]], [[8, 19], [8, 24]], [[8, 18], [8, 24]], [[8, 11], [8, 24]], [[23, 8], [23, 15]], [[8, 18], [8, 20]], [[8, 20], [8, 11]], [[8, 19], [8, 11]], [[13, 8], [13, 15]], [[13, 14], [13, 8]], [[9, 22], [9, 28]], [[9, 11], [9, 28]], [[9, 10], [9, 28]], [[9, 22], [9, 26]], [[9, 11], [9, 26]], [[9, 10], [9, 26]], [[25, 23], [25, 9]], [[25, 12], [25, 9]], [[9, 11], [9, 22]], [[9, 10], [9, 22]], [[9, 11], [9, 10]], [[25, 10], [25, 12]], [[18, 11], [18, 28]], [[18, 11], [18, 26]], [[18, 21], [18, 11]], [[25, 12], [25, 23]], [[27, 23], [27, 13]], [[23, 21], [23, 15]], [[17, 16], [17, 20]], [[18, 21], [18, 28]], [[18, 21], [18, 26]], [[24, 22], [24, 27]], [[24, 25], [24, 22]], [[24, 25], [24, 27]]]"
5,"{1: [2], 2: [0, 1]}",49,"[(6, 36, 56), (4, 10, 111), (8, 38, 61), (2, 72, 85), (1, 38, 61), (38, 61, 94), (25, 64, 94), (38, 61, 99), (25, 64, 99), (38, 46, 61), (25, 46, 64), (33, 38, 61), (38, 61, 109), (38, 55, 61), (38, 61, 77), (38, 61, 113), (38, 50, 61), (25, 33, 64), (25, 43, 64), (25, 28, 64), (25, 55, 64), (25, 64, 77), (25, 64, 113), (25, 50, 64), (11, 25, 64), (20, 63, 80), (39, 72, 85), (24, 71, 110), (71, 110, 114), (36, 56, 69), (23, 57, 69), (17, 73, 81), (17, 44, 81), (17, 81, 116), (14, 36, 56), (14, 23, 57), (10, 34, 111), (10, 29, 111), (9, 23, 57), (36, 56, 107), (23, 57, 107), (30, 36, 56), (36, 53, 56), (23, 30, 57), (23, 42, 57), (23, 26, 57), (23, 53, 57), (27, 31, 41), (31, 37, 41)]","[[[8, 1], [8, 21], [21, 8]], [[6, 1], [9, 6], [6, 9]], [[3, 1], [3, 21], [21, 3]], [[4, 2], [22, 4], [4, 22]], [[3, 2], [3, 21], [21, 3]], [[3, 21], [21, 3], [3, 28]], [[3, 16], [16, 3], [3, 28]], [[3, 21], [21, 3], [3, 26]], [[3, 16], [16, 3], [3, 26]], [[3, 21], [3, 25], [21, 3]], [[3, 16], [3, 25], [16, 3]], [[3, 20], [3, 21], [21, 3]], [[3, 21], [21, 3], [3, 17]], [[3, 21], [3, 11], [21, 3]], [[3, 21], [21, 3], [3, 10]], [[3, 21], [21, 3], [3, 9]], [[3, 21], [3, 7], [21, 3]], [[3, 16], [3, 20], [16, 3]], [[3, 16], [3, 19], [16, 3]], [[3, 16], [3, 18], [16, 3]], [[3, 16], [3, 11], [16, 3]], [[3, 16], [16, 3], [3, 10]], [[3, 16], [16, 3], [3, 9]], [[3, 16], [3, 7], [16, 3]], [[3, 6], [3, 16], [16, 3]], [[12, 14], [14, 3], [14, 12]], [[22, 21], [22, 4], [4, 22]], [[17, 16], [17, 4], [4, 17]], [[17, 4], [4, 17], [4, 9]], [[8, 21], [21, 8], [8, 4]], [[8, 16], [16, 8], [8, 4]], [[12, 5], [5, 4], [5, 12]], [[12, 5], [5, 19], [5, 12]], [[12, 5], [5, 12], [5, 13]], [[8, 5], [8, 21], [21, 8]], [[8, 5], [8, 16], [16, 8]], [[9, 6], [6, 21], [6, 9]], [[9, 6], [6, 20], [6, 9]], [[8, 6], [8, 16], [16, 8]], [[8, 21], [21, 8], [8, 24]], [[8, 16], [16, 8], [8, 24]], [[8, 20], [8, 21], [21, 8]], [[8, 21], [8, 11], [21, 8]], [[8, 16], [8, 20], [16, 8]], [[8, 16], [8, 19], [16, 8]], [[8, 16], [8, 18], [16, 8]], [[8, 16], [8, 11], [16, 8]], [[19, 18], [19, 20], [20, 19]], [[19, 20], [19, 21], [20, 19]]]"
6,"{0: [1], 1: [0], 2: [0]}",41,"[(22, 23, 57), (20, 79, 80), (38, 61, 62), (25, 62, 64), (38, 40, 61), (38, 39, 61), (38, 61, 67), (38, 61, 63), (71, 109, 110), (25, 64, 67), (25, 63, 64), (72, 83, 85), (72, 82, 85), (68, 72, 85), (70, 72, 85), (69, 72, 85), (72, 73, 85), (70, 71, 110), (69, 71, 110), (71, 73, 110), (10, 111, 114), (31, 41, 44), (17, 78, 81), (16, 17, 81), (13, 17, 81), (15, 17, 81), (14, 17, 81), (12, 17, 81), (29, 31, 41), (10, 111, 112), (9, 10, 111), (23, 57, 60), (36, 39, 56), (36, 56, 59), (23, 24, 57), (23, 57, 59), (20, 78, 80), (18, 20, 80), (19, 101, 102), (19, 101, 105), (31, 32, 41)]","[[[2, 16], [8, 16], [16, 8]], [[12, 14], [2, 12], [14, 12]], [[3, 21], [21, 3], [24, 3]], [[3, 16], [24, 3], [16, 3]], [[3, 21], [23, 21], [21, 3]], [[3, 21], [22, 21], [21, 3]], [[3, 21], [21, 3], [15, 3]], [[3, 21], [21, 3], [14, 3]], [[17, 4], [3, 17], [4, 17]], [[3, 16], [16, 3], [15, 3]], [[3, 16], [14, 3], [16, 3]], [[22, 4], [24, 22], [4, 22]], [[22, 4], [6, 22], [4, 22]], [[20, 4], [22, 4], [4, 22]], [[19, 4], [22, 4], [4, 22]], [[8, 4], [22, 4], [4, 22]], [[22, 4], [5, 4], [4, 22]], [[19, 4], [17, 4], [4, 17]], [[8, 4], [17, 4], [4, 17]], [[17, 4], [5, 4], [4, 17]], [[9, 6], [6, 9], [4, 9]], [[19, 20], [20, 19], [5, 19]], [[12, 5], [25, 12], [5, 12]], [[11, 5], [12, 5], [5, 12]], [[10, 5], [12, 5], [5, 12]], [[9, 5], [12, 5], [5, 12]], [[8, 5], [12, 5], [5, 12]], [[6, 5], [12, 5], [5, 12]], [[6, 20], [19, 20], [20, 19]], [[9, 6], [6, 9], [25, 9]], [[8, 6], [9, 6], [6, 9]], [[8, 16], [16, 8], [23, 8]], [[8, 21], [22, 21], [21, 8]], [[8, 21], [21, 8], [13, 8]], [[8, 16], [17, 16], [16, 8]], [[8, 16], [16, 8], [13, 8]], [[12, 14], [25, 12], [14, 12]], [[13, 14], [12, 14], [14, 12]], [[15, 14], [14, 15], [27, 15]], [[15, 14], [14, 15], [23, 15]], [[19, 20], [17, 20], [20, 19]]]"
7,"{0: [2], 1: [2], 2: [0, 1]}",5,"[(25, 38, 61, 64), (71, 72, 85, 110), (17, 20, 80, 81), (23, 36, 56, 57), (19, 20, 80, 101)]","[[[3, 16], [3, 21], [21, 3], [16, 3]], [[17, 4], [22, 4], [4, 22], [4, 17]], [[12, 5], [12, 14], [14, 12], [5, 12]], [[8, 16], [8, 21], [21, 8], [16, 8]], [[15, 14], [12, 14], [14, 12], [14, 15]]]"
8,"{0: [1], 1: [0, 2], 2: [0, 1]}",2,"[(36, 38, 56, 61, 65), (23, 25, 57, 64, 65)]","[[[8, 21], [3, 21], [21, 8], [21, 3], [8, 3]], [[8, 16], [3, 16], [16, 8], [16, 3], [8, 3]]]"
